date,ormas_mentioned,sentiment,headline,headline_stem,label,x,y
2024-03-10,Ormas Saja,Neutral,Hasil Sidang Isbat 1 Ramadhan 2024 Diumumkan Kapan? Ini Jadwal-Link Streamingnya,hasil sidang isbat 1 ramadhan 2024 jadwal-link streamingnya,1,7.62916,9.902709
2017-10-24,Pemuda Pancasila (PP),Neutral,Perppu Ormas Sah Jadi Undang-undang,perppu ormas sah undang,0,3.6988862,11.858091
2024-03-10,Ormas Saja,Neutral,Jadwal dan Link Live Streaming Sidang Isbat Awal Puasa Ramadan 2024,jadwal link live streaming sidang isbat puasa ramadan 2024,1,7.862332,10.2036
2023-11-29,Nahdlatul Ulama (NU),Negative,"PKB Dengar Khofifah Pilih yang Tak Ada NU-nya, TKN: Tak Boleh Kotak-kotakkan",pkb dengar khofifah pilih nu-nya tkn kotak,2,4.1957326,8.531916
2024-03-09,Nahdlatul Ulama (NU),Neutral,"Puasa Ramadan 2024 Pemerintah, NU, Muhammadiyah, Lengkap Jadwal Sidang Isbat",puasa ramadan 2024 perintah nu muhammadiyah lengkap jadwal sidang isbat,1,8.752712,8.599209
2012-02-17,Ormas Islam,Negative,Warga Jakarta Tolak Kekerasan Ormas Islam,warga jakarta tolak keras ormas islam,4,4.5965085,6.4443727
2024-03-09,Nahdlatul Ulama (NU),Neutral,"1 Ramadan 2024 Jatuh Tanggal Berapa? Ini Versi Pemerintah, NU & Muhammadiyah",1 ramadan 2024 jatuh tanggal versi perintah nu muhammadiyah,1,8.697129,8.540055
2024-03-09,Nahdlatul Ulama (NU),Neutral,"Prediksi Awal Ramadhan 2024 Menurut BRIN dan BMKG, Bagaimana Posisi Hilal?",prediksi ramadhan 2024 brin bmkg posisi hilal,1,7.686414,9.302307
2023-11-04,Ormas Saja,Neutral,Alim Ulama Jakarta Barat Deklarasi Dukung Ganjar-Mahfud di Pilpres 2024,alim ulama jakarta barat deklarasi dukung ganjar-mahfud pilpres 2024,2,4.629647,7.4657507
2024-03-08,Ormas Saja,Neutral,"Jadwal Libur Awal Puasa Ramadhan 2024, Cek Ketentuannya di Sini!",jadwal libur puasa ramadhan 2024 cek,1,7.879504,9.201095
2024-03-08,Muhammadiyah,Neutral,Kapan Puasa Ramadhan 1445 H/2024 Muhammadiyah? Ini Jadwalnya,puasa ramadhan 1445 h 2024 muhammadiyah jadwal,1,8.435248,8.372029
2024-03-08,Ormas Saja,Neutral,"Jadwal Sidang Isbat Awal Puasa 1 Ramadhan 2024, Ini Tanggal dan Tahapannya",jadwal sidang isbat puasa 1 ramadhan 2024 tanggal tahap,1,7.887104,9.230969
2017-10-24,Pemuda Pancasila (PP),Negative,Deadlock Sikap Partai soal Perppu Ormas,deadlock sikap partai perppu ormas,3,4.505605,10.439026
2024-01-05,Ormas Saja,Negative,Yusril Sentil Bawaslu Jakpus soal Polemik Gibran Bagi Susu di CFD,yusril sentil bawaslu jakpus polemik gibran susu cfd,2,0.9888619,8.912491
2024-03-07,Muhammadiyah,Neutral,Kapan Puasa Ramadhan Muhammadiyah 2024? Simak Penetapannya di Sini!,puasa ramadhan muhammadiyah 2024 simak,1,8.50274,8.300661
2023-11-27,Ormas Saja,Positive,KPID Jabar Diganjar Penghargaan Inovatif-Kolaboratif KPI Award 2023,kpid jabar ganjar harga inovatif-kolaboratif kpi award 2023,3,5.025365,8.918282
2012-02-15,Nahdlatul Ulama (NU),Negative,Aksi Menuntut Kasus Pembunuhan Mahasiswa UPI,aksi tuntut bunuh mahasiswa upi,0,0.016706187,9.653159
2023-11-02,Pemuda Pancasila (PP),Neutral,Permintaan Damai Mie Gacoan Usai Anggota PP Tersangka Penggeruduk Ditangkap,damai mie gaco anggota pp sangka penggeruduk tangkap,3,0.58012545,11.173311
2023-10-20,Ormas Saja,Neutral,Menakar Peluang Ganjar-Mahfud dan Anies-Cak Imin di Kantong Suara Prabowo,takar peluang ganjar-mahfud anies-cak imin kantong suara prabowo,3,2.805781,9.734539
2023-11-25,Ormas Saja,Neutral,Aroma Palestina di Tengah Peringatan Hari Guru di Majalengka,aroma palestina guru majalengka,4,4.164105,3.5280552
2023-11-25,Ormas Saja,Neutral,Daftar Lengkap Struktur TKD Prabowo-Gibran di NTB,daftar lengkap struktur tkd prabowo-gibran ntb,2,3.8116639,8.046816
2023-10-15,Ormas Saja,Negative,"Buntut Kerusuhan di Muntilan, Polisi Jogja Patroli di Perbatasan Magelang",buntut rusuh muntilan polisi jogja patroli batas magelang,0,-1.1884059,11.114347
2023-10-15,Ormas Saja,Negative,"Bentrok Simpatisan PDIP Vs GPK di Magelang Terkendali, Polisi Tetap Siaga",bentrok simpatisan pdip vs gpk magelang kendali polisi siaga,0,-1.2431426,11.056651
2023-10-15,Ormas Saja,Negative,"2 Kelompok Massa Bentrok di Magelang, Sejumlah Motor Dibakar",2 kelompok massa bentrok magelang motor bakar,0,0.92578024,10.544541
2017-10-24,Pemuda Pancasila (PP),Negative,Paripurna Perppu Ormas: Adu Pendapat hingga 'Sabotase' Mikrofon,paripurna perppu ormas adu sabotase mikrofon,3,2.6945515,10.141462
2023-10-15,Ormas Saja,Neutral,"Gugatan Batas Usia Capres-Cawapres Diputuskan MK Besok, Ini Kata Projo",gugat batas usia capres-cawapres putus mk besok projo,2,3.368349,8.060019
2023-11-24,Ormas Saja,Neutral,Siang Ini Ada Aksi Bela Palestina di Alun-alun Klaten Jalan Pemuda,siang aksi bela palestina alun klaten jalan pemuda,4,4.217348,3.3501027
2024-03-02,Ormas Saja,Neutral,Awal Puasa Ramadhan Tanggal 12 Maret 2024? Simak Fakta dan Penjelasannya,puasa ramadhan tanggal 12 maret 2024 simak fakta,1,8.141851,9.170616
2012-01-29,Pemuda Pancasila (PP),Negative,Brimob Sweeping Anggota FBR & PP,brimob sweeping anggota fbr pp,0,2.4191275,9.956954
2023-09-28,Ormas Saja,Negative,Panas Projo vs Projo Ganjar Saling Serang Murahan dan Gerbong Kosong,panas projo vs projo ganjar serang murah gerbong kosong,2,2.8145156,8.321382
2023-10-30,Ormas Saja,Neutral,AMPI Minta Seluruh Pengurus di Dalam-Luar Negeri Menangkan Prabowo-Gibran,ampi urus dalam-luar negeri menang prabowo-gibran,3,2.879132,9.487449
2023-10-30,Nahdlatul Ulama (NU),Neutral,"Yenny Wahid Dukung Ganjar, PBNU Ingatkan Warga NU Bebas Tentukan Pilihan",yenny wahid dukung ganjar pbnu warga nu bebas pilih,3,3.732141,9.938445
2024-02-02,Ormas Saja,Negative,Sederet Kontroversi Senator Bali Arya Wedakarna yang Dipecat BK DPD RI,deret kontroversi senator bal arya wedakarna pecat bk dpd ri,2,5.6284533,6.4842515
2023-11-23,Ormas Saja,Negative,"Pimpinan KPK Tersangka Bukan Kali Ini Saja, tapi Kini Ada yang Beda",pimpin kpk sangka kali beda,3,4.427582,10.058021
2023-09-26,Muhammadiyah,Positive,"Apresiasi Bantuan Bapok Zulhas, Muhammadiyah Jateng: Berkah untuk Semua",apresiasi bantu bapok zulhas muhammadiyah jateng berkah,4,3.245851,5.8692994
2023-10-28,Ormas Saja,Positive,Perempuan Golkar Canangkan Gerakan Turun Tangan untuk Kemenangan Partai,perempuan golkar canang gera turun tangan menang partai,3,4.701783,10.640172
2017-10-24,Pemuda Pancasila (PP),Negative,Berbagai Alasan Bocah Cilik Tolak Perppu Ormas di Gedung DPR RI,alas bocah cilik tolak perppu ormas gedung dpr ri,3,4.0722,10.988092
2023-10-28,Ormas Saja,Positive,Pemkot Tangsel Kumpulkan Donasi Ratusan Juta untuk Palestina,pemkot tangsel kumpul donasi ratus juta palestina,4,4.2129307,3.3405342
2024-02-26,Ormas Saja,Neutral,Tentang Hasil Klarifikasi Penyelenggara 'Metamorfoshow' di TMII,hasil klarifikasi selenggara metamorfoshow tmii,3,-1.7863084,10.797444
2023-09-19,Ormas Saja,Neutral,Forum Pendiri Demokrat-GERAK Deklarasi Dukung Prabowo di Pilpres 2024,forum demokrat-gerak deklarasi dukung prabowo pilpres 2024,3,4.827165,10.356509
2011-10-14,Ormas Saja,Neutral,Pelantikan Pengurus Bamusi PDIP,lantik urus bamusi pdip,0,1.3814421,9.670989
2023-11-19,Ormas Saja,Positive,Semangat Endang Bela Palestina Walau Kaki Perlu Ditopang,semangat endang bela palestina kaki topang,4,4.268323,3.4338968
2023-10-10,Pemuda Pancasila (PP),Negative,Pengacara Rebecca Klopper Fokus pada Kasus Pelaku Penyebar Video Syur,acara rebecca klopper fokus laku sebar video syur,0,0.6875889,11.607514
2024-06-08,Ormas Saja,Positive,Strategi Jaksa Joko Tangani Covid-19 hingga Pemulihan Ekonomi Tanjungpinang,strategi jaksa joko tangan covid-19 pulih ekonomi tanjungpinang,2,4.3187947,7.5629516
2023-11-18,Nahdlatul Ulama (NU),Neutral,Yusuf Martak Ungkit Peran Habib Rizieq Sukseskan Anies Jadi Gubernur DKI,yusuf martak ungkit peran habib rizieq sukses anies gubernur dki,2,3.0258448,7.3715777
2023-11-18,Ormas Saja,Negative,Fakta-fakta Wanita di Cirebon Diduga Hina Islam,fakta wanita cirebon duga hina islam,4,2.413232,4.4360323
2023-11-19,Ormas Saja,Neutral,Peran Habib Rizieq Dibawa-bawa saat Anies Sowan ke Ijtima Ulama,peran habib rizieq bawa anies sowan ijtima ulama,2,2.4545398,6.5493093
2023-10-25,Ormas Saja,Negative,"Aksi Solidaritas untuk Palestina di Jombang, Ribuan Orang Kutuk Serangan Israel",aksi solidaritas palestina jombang ribu orang kutuk serang israel,4,4.163294,3.186759
2017-10-24,Pemuda Pancasila (PP),Negative,Banyak Kursi Kosong di Sidang Paripurna Pengesahan Perppu Ormas,kursi kosong sidang paripurna kesah perppu ormas,0,1.4321207,9.487353
2024-04-07,Pemuda Pancasila (PP),Neutral,"Respons MUI, PBNU dan PP Muhammadiyah soal Polemik Jemaah Aolia",respons mui pbnu pp muhammadiyah polemik jemaah aolia,4,3.459188,6.225348
2023-11-17,Ormas Saja,Neutral,"Survei Presisi: Ganjar-Mahfud Keok di Lombok, Faktor TGB Tak Berpengaruh",survei presisi ganjar-mahfud keok lombok faktor tgb pengaruh,2,4.3051224,7.7472687
2023-09-01,Ormas Saja,Negative,"57 Kasus Curanmor dalam Sebulan, Polsek Jagakarsa Pertebal Pengamanan",57 curanmor polsek jagakarsa tebal aman,0,0.03003702,9.738874
2011-10-01,Ormas Saja,Negative,Tokoh Lintas Agama Kecam Aksi Terorisme,tokoh lintas agama kecam aksi terorisme,4,2.160327,4.787723
2023-10-24,Ormas Saja,Neutral,Kemenag Akan Tetapkan Istithaah Jadi Syarat Pelunasan Haji 2024,kemenag istithaah syarat lunas haji 2024,1,6.7873425,8.018207
2023-05-08,Ormas Saja,Negative,"Viral Warga Digeruduk Ormas gegara Kritik Pemkab Pekalongan, Ini Faktanya",viral warga digeruduk ormas gegara kritik pemkab kalong fakta,0,0.19582926,11.817438
2023-09-07,Nahdlatul Ulama (NU),Negative,PBNU soal PKB Usul Poros Anies-Cak Imin Jadi Koalisi PBNU: Kurang Etis,pbnu pkb usul poros anies-cak imin koalisi pbnu etis,3,4.086042,8.666624
2023-05-08,Ormas Saja,Negative,Pengakuan Warga Diviralkan Digeruduk Ormas gegara Kritik Pemkab Pekalongan,warga diviralkan digeruduk ormas gegara kritik pemkab kalong,3,1.3386676,10.427795
2024-03-30,Ormas Saja,Positive,Menyelamatkan Kedaulatan Rakyat,selamat daulat rakyat,3,3.5105376,10.63381
2023-10-21,Ormas Saja,Neutral,"PKS Jaring 3 Nama Calon Wali Kota Parepare, Ada ASN-Kader Parpol Lain",pks jaring 3 nama calon wali kota parepare asn-kader parpol,2,3.667222,8.490385
2023-10-21,Ormas Saja,Positive,Harapan Mereka yang Membawa Anak ke Aksi Dukung Palestina,harap bawa anak aksi dukung palestina,4,4.215594,3.3230035
2017-10-24,Ormas Saja,Neutral,"Massa Aksi Terus Berdatangan, Ini Pantauan dari Lensa Drone",massa aksi pantau lensa drone,0,3.9398491,10.679005
2024-02-14,Ormas Saja,Neutral,"Sejarah Pemilu Indonesia dari Masa ke Masa, Pernah Ada 5 Calon Presiden!",sejarah milu indonesia 5 calon presiden,3,5.289841,7.247317
2023-10-21,Ormas Saja,Positive,Ribuan Warga Ikuti Aksi Solidaritas untuk Palestina di Bandung,ribu warga aksi solidaritas palestina bandung,4,4.0938597,3.2566702
2023-10-20,Ormas Saja,Positive,Warga di Kabupaten Probolinggo Kini Bisa Lapor 24 Jam di Lapor Kand4,warga kabupaten probolinggo lapor 24 jam lapor kand4,2,7.330375,8.467886
2011-09-17,Ormas Saja,Neutral,Kader Golkar Pindah ke Nasdem,kader golkar pindah nasdem,2,3.045018,8.388204
2023-10-20,Ormas Saja,Neutral,Gibran Gabung Golkar Lewat AMPI? Ini Kata Airlangga,gibran gabung golkar ampi airlangga,0,1.8147322,9.487796
2023-10-19,Ormas Saja,Neutral,"Rapimnas Lusa, Golkar Akan Kumpulkan Ketua DPD se-Indonesia",rapimnas lusa golkar kumpul ketua dpd se-indonesia,2,5.26983,7.1615887
2023-11-10,Ormas Saja,Positive,Warga Tasik Sumbang Mobil Jip dan Duit Rp 150 Juta Bantu Palestina,warga tasik sumbang mobil jip duit rp 150 juta bantu palestina,3,4.2235208,3.360436
2023-11-09,Ormas Saja,Negative,Ketua TPN Ganjar-Mahfud: Demokrasi Pilpres Dibuka Dengan Luka Serius,ketua tpn ganjar-mahfud demokrasi pilpres buka luka serius,3,4.195215,10.375683
2025-03-29,Ormas Saja,Neutral,Resmi! Pemerintah Tetapkan Idul Fitri 1446 Hijriah Jatuh pada 31 Maret 2025,resmi perintah idul fitri 1446 hijriah jatuh 31 maret 2025,1,7.7483897,7.8732314
2025-03-29,Ormas Saja,Neutral,"Hasil Sidang Isbat, Pemerintah Tetapkan Idul Fitri 1446 H pada 31 Maret 2025",hasil sidang isbat perintah idul fitri 1446 h 31 maret 2025,1,7.6924357,7.890389
2017-10-24,Pemuda Pancasila (PP),Neutral,DPR Gelar Paripurna Penentuan Nasib Perppu Ormas,dpr gelar paripurna nasib perppu ormas,3,4.1722665,10.201537
2023-10-17,Ormas Saja,Neutral,Agung Laksono soal Gibran Cawapres: Bisa 'Digolkarkan' atau Melalui AMPI,agung laksono gibran cawapres digolkarkan ampi,2,2.5948946,9.481336
2023-11-08,Ormas Saja,Positive,Relawan Prabowo Mania 08 Yakin Menang Total di NTB: Apalagi Ada Anak Jokowi,rawan prabowo mania 08 menang total ntb anak jokowi,3,3.0943995,9.900469
2023-12-13,Nahdlatul Ulama (NU),Negative,Reaksi Nusron Diberhentikan dari Ketua PBNU,reaksi nusron henti ketua pbnu,3,4.3713427,9.002776
2011-09-07,Ormas Saja,Negative,Surya Paloh Mundur dari Partai Golkar,surya paloh mundur partai golkar,2,3.4390182,8.229974
2023-09-16,Ormas Saja,Negative,Waket DPRD Depok Sesalkan Warga Protes Ibadah Jemaat GBI Cinere Bellevue,waket dprd depok sesal warga protes ibadah jemaat gbi cere bellevue,3,0.7763194,6.4664907
2023-12-12,Ormas Saja,Neutral,MPR Tampung Masukan Strategi Komunikasi dari Mahasiswa,mpr tampung masuk strategi komunikasi mahasiswa,3,2.5016963,11.956083
2023-10-01,Ormas Saja,Neutral,Pesan Gibran Rakabuming Raka pada Hari Kesaktian Pancasila,pesan gibran rakabuming raka sakti pancasila,2,1.7029746,8.623636
2024-05-15,Pemuda Pancasila (PP),Neutral,50 Contoh Soal Tes Tulis PPS Pilkada 2024 Lengkap dengan Kunci Jawaban,50 contoh tes tulis pps pilkada 2024 lengkap kunci,3,5.4813757,9.482008
2023-10-15,Ormas Saja,Negative,Kerusuhan di Muntilan Sempat Bikin Arus Lalin Jogja-Magelang Tersendat,rusuh muntilan bikin arus lalin jogja-magelang sendat,0,1.468275,10.480725
2023-10-15,Ormas Saja,Negative,Bupati Magelang Sampaikan Prihatin-Minta Maaf Atas Kerusuhan di Muntilan,bupati magelang prihatin-minta maaf rusuh muntilan,2,0.6842344,7.33248
2025-03-29,Ormas Saja,Neutral,Pemerintah Resmi Tetapkan Idul Fitri 1446 H Jatuh pada 31 Maret 2025,perintah resmi idul fitri 1446 h jatuh 31 maret 2025,1,7.7319574,7.8684506
2017-10-24,Pemuda Pancasila (PP),Neutral,Pengamanan Demo Tolak Perppu Ormas Jelang Sidang Paripurna,aman demo tolak perppu ormas jelang sidang paripurna,0,1.5278891,9.872745
2023-10-15,Ormas Saja,Negative,Projo Ganjar Bingung Projo Dukung Prabowo: Sudah Lama Mereka Main Mata,projo ganjar bingung projo dukung prabowo main mata,2,2.79886,8.671692
2024-03-17,Ormas Saja,Negative,Embung Pabrik Jebol Berbuah Banjir Bandang Tewaskan 2 Orang di Pekalongan,embung pabrik jebol buah banjir bandang tewas 2 orang kalong,0,1.6367848,10.774203
2023-11-05,Ormas Saja,Neutral,"Relawan Desa Konsolidasi Nasional, Gibran dan Budi Arie Masuk Jajaran Pimpinan",rawan desa konsolidasi nasional gibran budi arie masuk jajar pimpin,3,3.7636344,10.356125
2011-08-11,Ormas Islam,Positive,BNPT Gandeng Ormas Islam Tangani Terorisme,bnpt gandeng ormas islam tangan terorisme,4,2.1531978,4.7752314
2023-10-14,Ormas Saja,Neutral,"Projo Bakal Usul Cawapres Prabowo: Erick Thohir, Airlangga dan Gibran",projo usul cawapres prabowo erick thohir airlangga gibran,2,2.8023162,8.638964
2023-10-13,Ormas Saja,Positive,Ribuan Warga Tasikmalaya Galang Dana dan Long March untuk Palestina,ribu warga tasikmalaya galang dana long march palestina,4,4.0234785,3.3284235
2023-11-04,Ormas Saja,Positive,Survei Internal Bikin Cak Imin Pede Menang Satu Putaran,survei internal bikin cak imin pede menang putar,0,2.4454026,9.894221
2024-03-03,Ormas Saja,Negative,Jatim Sepekan: Terima Kasih Riza Basalamah-Gus Samsudin Dipenjara,jatim pek terima kasih riza basalamah-gus samsudin penjara,2,-0.0071493513,9.323047
2024-01-31,Ormas Saja,Neutral,Gambaran Anjing Jadi Santapan di Jawa Sebelum Islam Datang,gambar anjing santap jawa islam,4,2.6595027,4.9841123
2024-01-31,Nahdlatul Ulama (NU),Positive,"35 Ucapan Selamat Hari Lahir NU 2024, Bagikan ke Teman hingga Keluarga",35 selamat lahir nu 2024 teman keluarga,1,7.171426,8.605402
2023-09-12,Ormas Saja,Negative,"Garang Saat Beraksi, Gerombolan Motor Lesu Usai Ditangkap Polisi",garang aksi gerombol motor lesu tangkap polisi,0,-0.760579,11.71355
2017-10-10,Pemuda Pancasila (PP),Negative,Pembahasan Perppu Ormas Masih Alot,bahas perppu ormas alot,0,1.2488077,9.910692
2023-11-30,Pemuda Pancasila (PP),Negative,Kantor Satpol PP di Denpasar Diserang: Kronologi hingga Peran Pelaku,kantor satpol pp denpasar serang kronologi peran laku,3,3.7127488,9.72383
2024-01-30,Nahdlatul Ulama (NU),Positive,"50 Ucapan Selamat Harlah Ke-101 NU, Yuk Bagikan!",50 selamat harlah ke-101 nu yuk,3,7.2198687,8.418354
2023-08-09,Nahdlatul Ulama (NU),Negative,Pemuda Batak di Jambi Turut Kecewa Hukuman Mati Sambo Dianulir MA,pemuda batak jambi kecewa hukum mati sambo anulir ma,0,-0.02358668,9.475537
2011-07-28,Ormas Islam,Negative,Ormas Islam Datangi Tempat Hiburan Malam,ormas islam hibur malam,4,2.3237743,4.9503355
2023-10-11,Pemuda Pancasila (PP),Positive,PP Muhammadiyah Minta DK PBB Ambil Langkah untuk Hentikan Perang Israel-Palestina,pp muhammadiyah dk pbb ambil langkah henti perang israel-palestina,4,4.2672553,3.16185
2024-03-10,Ormas Saja,Neutral,Pemerintah Tetapkan 1 Ramadhan 1445 H Jatuh Pada 12 Maret 2024,perintah 1 ramadhan 1445 h jatuh 12 maret 2024,1,8.99753,9.879885
2024-03-10,Ormas Saja,Neutral,6 Link Live Streaming Sidang Isbat Penetapan 1 Ramadan 2024,6 link live streaming sidang isbat 1 ramadan 2024,1,7.88705,10.256067
2023-11-01,Ormas Saja,Positive,"Desak Kemerdekaan Palestina, Massa di Purworejo Gelar Aksi",desak merdeka palestina massa purworejo gelar aksi,4,4.2027125,3.4244475
2024-03-09,Nahdlatul Ulama (NU),Neutral,"Awal Puasa 1 Ramadhan 2024 Versi Pemerintah, Muhammadiyah, NU, dan An-Nadzir",puasa 1 ramadhan 2024 versi perintah muhammadiyah nu an-nadzir,4,8.624227,8.284872
2024-03-09,Ormas Saja,Neutral,"Sidang Isbat Awal Puasa 1 Ramadhan 2024: Jadwal, Lokasi hingga Tahapan",sidang isbat puasa 1 ramadhan 2024 jadwal lokasi tahap,1,7.982586,9.189903
2024-05-03,Nahdlatul Ulama (NU),Negative,Jabar Hari Ini: Geger Suami Bunuh dan Mutilasi Istri di Ciamis,jabar geger suami bunuh mutilasi istri ciamis,3,0.062065523,9.506856
2017-10-04,Pemuda Pancasila (PP),Neutral,"Bahas Perppu Ormas, DPR akan Panggil Panglima TNI dan Kapolri",bahas perppu ormas dpr panggil panglima tni kapolri,3,5.5677676,5.7828116
2024-01-27,Ormas Saja,Neutral,5 Hal soal Seruan Ketua Muslimat Jatim Ikuti Pilihan Politik Khofifah,5 seru ketua muslimat jatim pilih politik khofifah,4,3.2753031,5.448775
2023-12-03,Ormas Saja,Neutral,Santainya Jawaban Kaesang saat Ditanya Isu e-KTP hingga Politik Dinasti,santai kaesang isu e-ktp politik dinasti,3,3.8900096,10.286214
2023-12-02,Ormas Saja,Neutral,"Bawaslu DKI Pantau Munajat Kubro 212 di Monas, Apa Hasilnya?",bawaslu dki pantau munajat kubro 212 monas hasil,2,2.4877212,8.371483
2011-07-25,Ormas Islam,Neutral,SBY Terima 12 Ormas Islam,sby terima 12 ormas islam,4,2.8361392,4.9100213
2023-10-08,Ormas Saja,Neutral,Pemkab Wajo Gelar Salat Istisqa Minta Hujan Turun,pemkab wajo gelar salat istisqa hujan turun,2,2.6613195,7.5108995
2024-01-24,Ormas Saja,Negative,Tampang Pembacok Pria Buleleng hingga Tewas Bersimbah Darah di Badung,tampang bacok pria buleleng tewas simbah darah badung,0,0.28057572,9.732936
2023-09-27,Ormas Saja,Negative,"Pertanyakan soal Umrah Bareng, Mahasiswa Cianjur Diduga Dianiaya",umrah bareng mahasiswa cianjur duga aniaya,3,2.3230536,11.894317
2023-10-27,Pemuda Pancasila (PP),Negative,Anggota PP Tersangka Geruduk Mie Gacoan Medan Ternyata Bacaleg Golkar,anggota pp sangka geruduk mie gaco medan nyata bacaleg golkar,2,0.6956164,11.271311
2025-03-29,Ormas Saja,Neutral,Perkiraan Lebaran Idul Fitri 2025 Jatuh pada Tanggal 30 atau 31 Maret?,lebaran idul fitri 2025 jatuh tanggal 30 31 maret,1,7.602205,7.510056
2025-03-29,Ormas Saja,Neutral,"Lebaran 31 Maret 2025, Netizen: Besok Ngopor, Terus Bikin Rendang",lebaran 31 maret 2025 netizen besok ngopor bikin rendang,3,3.5553226,10.349068
2023-10-05,Ormas Saja,Neutral,"Pendaftaran Anggota KPU NTB Periode 2024-2029 Resmi Dibuka, Ini Tahapannya",daftar anggota kpu ntb periode 2024-2029 resmi buka tahap,3,5.1102443,9.598852
2017-09-29,Pemuda Pancasila (PP),Negative,Pimpinan DPR Janji Tolak Perppu Ormas,pimpin dpr janji tolak perppu ormas,3,4.304097,10.0835
2023-11-27,Ormas Saja,Negative,"Prihatin Bentrok Massa Pro Palestina dan Israel di Bitung, Ini Pesan Gus Yahya",prihatin bentrok massa pro palestina israel bitung pesan gus yahya,4,4.197462,3.2332187
2023-11-27,Ormas Saja,Positive,Pesan Sejuk Tokoh Agama yang Sepakat Berdamai Usai Kericuhan di Bitung,pesan sejuk tokoh agama sepakat damai ricuh bitung,4,1.1263523,6.0442195
2023-09-06,Ormas Saja,Neutral,"Ada Kedekatan dengan Anies, Al Irsyad Al Islamiyyah Tegaskan Netral di 2024",anies al irsyad al islamiyyah netral 2024,4,2.9653091,4.9194098
2011-03-10,Ormas Islam,Negative,Puluhan Ormas Islam Gelar Aksi Anti Komunis,puluh ormas islam gelar aksi anti komunis,4,2.649448,4.750142
2023-11-24,Ormas Saja,Negative,Duka Bupati Bandung Saat Sang Guru Wafat,duka bupati bandung sang guru wafat,2,1.7581115,8.128015
2024-02-24,Ormas Saja,Negative,Penolakan Pengajian Ustaz Syafiq Riza Basalamah Berujung Laporan Polisi,tolak aji ustaz syafiq riza basalamah ujung lapor polisi,0,2.1047149,6.779805
